song_id,song_str,term_count,tf
22998,say mean mean say say mean mean say think word use speak say mind think life choos whenev need somebodi whenev look somebodi know troubl leav alon say mean mean say look world tomorrow say want want true check room full sorrow readi take readi one side got nowher hide oh angel walk whenev need yeah glori come love yeah yeah yeah oh treasur wait us whenev need hold back yeah yeah yeah yeah yeah yeah work pain thunder rain word earth spoken bird wing free wind know spell broken laugh mean throw away cloak disguis turn face sky blue night secret light touch hand lead known recogn shiver surpris realiz seen strang unknown love stand naked show leav alon ah oh readi take whenev want go yeah heart yeah yeah yeah oh glori come love alway ever feel love yeah yeah yeah yeah yeah yeah say mean mean say tell love feel say mean say,156,0.00023121558630195867
22999,say mean mean say say mean mean say let walk forest wit moon breez would chill us excit say mean mean say touch secret place earth beneath us breath raw exquisit ecstasi rush say mean mean say yeah yeah yeah yeah yeah yeah,43,6.373250135246297e-05
23000,hear music play hear word say see love life eye use look answer might find could disast hold time let go let go sit wheel watch river roll roll sit wheel let river run dri see face piec tomorrow hang dream road follow gotta touch warmth love need warmth love gonna gonna take chanc chang direct gonna keep roll till find connect hold lifelin let go let go sit wheel watch river roll roll sit wheel let river run dri sit sit wheel like voyeur stand edg time look reason got rhyme love took corner shot mile sit wheel rock rocker feel music play hold hear word say hold see love life eye use look answer hold might find could disast hold hold time let go let go sit wheel watch river roll roll sit wheel let river run dri sit sit wheel sit wheel watch river roll roll sit wheel let river run dri oh sit wheel watch river roll rock roll sit wheel sit sit sit sit sit wheel sit wheel watch river roll rock roll sit wheel sit sit wheel sit wheel watch rocker roll,188,0.00027864442451774505
23001,sling arrow sling arrow sling arrow sling arrow chanc second chanc arrow start fli way easi way say goodby dream ever lost never ceas tri never thought would walk away side hide sling arrow sling arrow sling arrow sling arrow life ever chang noth stay noth whole wide world turn us back caus stand point return look back world got learn hide sling arrow sling arrow sling arrow sling arrow love shield stand back wall turn around walk away never gonna lose caus love conquer chanc second chanc arrow start fli way easi way say goodby dream ever lost never ceas tri never thought would walk away side hide sling arrow sling arrow sling arrow sling arrow,117,0.000173411689726469
23002,walk water swim life tide clear away storm cloud oh got roll punch shelter weather fear dark sooner later oh sooner later oh walkin air live moment caus life worth live love surround sooner later oh sooner later oh walkin air walkin air love wait wear disguis noth left behind close door right eye take walk sunshin send messag onlin time sooner later oh sooner later oh walkin air walkin air walkin air walk water shelter weather clear away storm cloud sooner later oh sooner later oh sooner later oh sooner later oh walkin air walkin air walkin air,99,0.00014673296823008915
23003,took ride limousin took road never met stranger way coat torn eye clear stand slide zone steppin slide zone told river flow show appl grow told magic stream face worn eye clear stand slide zone could steppin slide zone stand slide zone could steppin time zone went find shoot star around bend went along ride suddenli began slide stand slide zone could steppin time zone air race sound drift high ground said know place smile lit face stand slide zone could steppin slide zone stand slide zone could steppin time zone turn head look slide zone someth know suddenli began fall look around tri call stand slide zone steppin time zone stand slide zone fall time zone help pleas thought said someth happen head music came around knew found stand slide zone fall time zone steppin slide zone fall time zone slide zone slide zone slide zone time zone,149,0.00022084052794225538
23004,long time ago back mist time back crystal water flow world strang beauti life would flourish would grow year went time fell away love worship like sun arriv hous water sign live strang time strang time strang time need hunger hold secret know templ greed ruin river bed wasteland live snow time stand still race univers way sun arriv hous water sign live strang time strang time strang time forev afraid even star fall fall time stand still race univers way sun arriv hous water sign live strang time strang time strang time strang time strang time strang time strang time strang time strang time strang time strang time strang time strang time,113,0.0001674830849494957
23005,talk talk realli matter know name realli matter see thing even matter tire tens even matter still make sens talk talk talk talk caus talk talk talk talk matter peopl around say care listen know way want talk babi alright better say sit write talk talk talk talk caus talk talk stand word love gave alon matter want rock roll night know gonna feel right feel right feel right talk talk talk talk talk talk talk talk know talk talk talk talk,82,0.00012153639792795263
23006,thank babi stood time blue thank babi make gonna make time stand still know gonna make time stand still everi day gonna say everi day oh babe everi day gonna say thank babi give love pull thank babi time need gonna make time stand one place gonna make time stand still everi day gonna say littl sad man gonna help well sound like everi day gonna say thank babi even though long ago saw troubl grow grow grow wiith side littl babi made run hide never yeah show ow ow ow show thank babi oh give love pull thank babi time need yeah gonna make time stand one place gonna make time stand still everi day even everi nght gonna say everi day gonna say thank babi oh thank babi thank much thank babi thank babi repeat fadeout,138,0.00020453686480557883
23007,journey feet sore tire came upon orang grove rest lay cool rest took orang tast good felt earth spine ask saw tree star vein leaf light balanc saw magnific perfect whereon thought balanc knew open eye realiz way alway open mind find way alway open heart start thought anger violent man thought hurt cruel man thought frighten evil man understood understood upon saw anger knew hurt felt fear understand learn compass eye compass saw enemi like unto learn love answer open eye realiz way alway open mind find way alway open heart start open eye realiz way alway open mind find way alway open heart start,106,0.00015710802658979242
23008,fli high kite want faster light want speed univers think best way travel dream light pass screen beam speed univers think best way travel ride wave distanc gone find life bean find speed univers think best way travel fli high kite want faster light want speed univers think best way travel,51,7.558971090640956e-05
23009,cold heart orb rule night remov color sight red gray yellow white decid right illus pinprick hole colorless sky let insipid figur light pass mighti light ten thousand sun challeng infin soon gone nighttim brief interlud other fear solitud brave helio wake steed bring warmth countrysid need,47,6.966110612943626e-05
23010,live land make believ tri let show mayb land make believ heartach turn joy breath smoke high low take lot room somewher dark silent night prayer heard make soon fli littl bird clear blue sky carri word love reason open shutter window unlock lock upon door brush away cobweb day dream secret come us oh say true love see know love live land make believ tri let show mayb land make believ heartach turn joy breath smoke high low take lot room somewher dark lone night prayer heard make soon fli littl bird clear blue sky carri word love reason open shutter window unlock lock upon door brush away cobweb day dream secret come us oh say true love see know love,122,0.00018082244569768562
23011,atmospher street tonight drive beat world word street tonight truest music heard take share gift belong come may break day begin anew begin anew choru babi babi babi let investig side life tonight lover fighter risk take side life tonight let lose way go complet astray find know way get take step side life tonight atmospher street tonight drive beat world word street tonight truest music heard take share gift belong come may break day begin anew begin anew choru let lose way go complet astray find know way get take step side life tonight,95,0.00014080436345311585
23012,sun moon everi day day night mark play see futur past tri chang make last go broke regret get hand dirti get feet wet take place use well hand make tell broken dream seem unkind help time heal matter sleight sound let feel feel love around lead soul afraid made know way spirit goe around wind distant whisper bring day night lock word lover delight lost mislaid keep look afraid eye mind everyth find far discov love heal matter sleight sound let feel feel love around lead soul afraid made know way spirit goe,94,0.00013932221225887253
23013,sun goe cloud frown night begun sunset see eye earth energ sun ray everi day take look planet everywher sun goe cloud frown night begun sunset shadow ground never make sound fade away sunset night becom day everyon see great height feel sun slip sight world still goe night,49,7.262540851792292e-05
23014,time goe seem like blink eye crazi strang life realli slow lane take easi wide outsid see swallow glide like spiral freedom right mayb get lucki tonight lover feel like take time leav worri behind mind game simpl true wide outsid see swallow glide like spiral freedom time goe seem like blink eye crazi strang life realli slow lane take easi,61,9.041122284884281e-05
23015,garden univers vibrat complet may get sound sweet vibrat reach becom light gamma sight eye ear lie sound color light sigh hear sun thing believ around could perceiv know ultra violet infra red x ray beauti find mani way two note chord full scope reach chord life hope name chord import give word word om,55,8.151831568338286e-05
23016,moment day moment know way everi endeavour made ever come play today moment time momentum moment rhyme give moment preciou chanc gather best make sens last moment done dream scheme scream becom one day see shine live becom mine moment hour open tomorrow like flower put hand everyth plan fulfil grand desir see star align moment final test destini beckon never reckon second best look back must fall moment sweetest moment moment doubl odd day never sit forev god look back recal moment moment moment greatest moment,87,0.00012894715389916926
23017,rain river turn torrent flood swim never rise two lone peopl mend broken heart love never fall apart tell made good bowl chili jazz club play good game footbal mucron rip everyon top rank babe could ever get suit avenu tombola social drove right way big time babe great gold record sky sun morn bring flower bud hail giver life love two lone peopl mend broken heart love never fall apart tell made good bowl chili jazz club play good game footbal mucron rip everyon top rank babe could ever get suit avenu tombola social drove right way big time babe great gold record sky tell tell tell great gold record sky,112,0.00016600093375525237
23018,know move fast still go slow ahead race far go load heavi leg want rest right right right think way front far behind asleep grass run time load heavi never want stop right right right friend heavi readi never stop sleep went keep final line mind right right right right right right friend heavi readi never stop sleep went keep final line mind right right right right right right right right right right right right right right right,78,0.00011560779315097934
23019,tuesday afternoon begin see way matter chase cloud away someth call tree draw near got find gentl voic hear explain sigh look reflect mind kind day leav behind gentli sway fairyland love come see beauti tuesday afternoon tuesday afternoon tuesday afternoon begin see way matter chase cloud away someth call tree draw near got find gentl voic hear explain sigh,60,8.892907165459949e-05
23020,dawn crept room stole dream never know mean could yet still tri lie seen moonshin moonshin clearli seen moonshin moonshin clearli seen creator dream melt sun send thing man done saint sinner roll one miss gone sure miss gone sure feel pain deep insid pour like rain rememb smile love eye world keep turn grass still grow green fruit tree biggest ever seen way know gotta stand tall feet ground must stand tall feet ground mayb crazi also say lazi day pleas see wood tree never see wood tree ye crazi also say lazi day pleas see wood tree never see wood tree,103,0.00015266157300706246
23021,hard life never let get may never get back may never ever turn round may say took surpris never end never chang see disguis took breath away feet earth shook feet earth fell away feet gave way ever want take chanc never thought time would come round quit fast would walk right thro wall keep walk till stand feet came took surpris stole see thro disguis took breath away feet earth shook feet earth fell away feet gave way need need hold feet earth shook feet earth fell away feet gave way feet earth shook right feet gave way,99,0.00014673296823008915
23022,light go stage set man wing break sweat backstag joker spike coke dress room full smoke crowd fool got high afraid gonna die appl eye step remain light crowd go wild outa sight arm held high sign peac manag sign one night leas hous full get high afraid gonna die appl eye strut stroll love rock n roll veteran cosmic rocker step remain light crowd go wild arm held high sign peac manag sign one night leas hous full get high afraid gonna die appl eye strut stroll life rock n roll veteran cosmic rocker afraid die,97,0.0001437686658416025
23023,watch wait friend play alon long mole burrow way sunlight know strong caus lot room thing alway deni look gather want one stop tri soon see caus around come tell alarm field forest share caus lot room thing alway deni look gather want one stop tri watch wait someon understand hope long,52,7.707186210065289e-05
23024,pale young squir goe fight die master side live dream insid ask cri doin doin beauti princess fair pale stare across sea alon castl dark grey love never see doin doin tenderli buri fair young dead place wooden cross head word say said tear shed done believ listen may see everyon dream deep within find free doin doin tenderli buri fair young dead place wooden cross head word say said tear shed tenderli buri fair young dead place wooden cross head word say said tear shed,86,0.00012746500270492594
23025,speed littl faster star new world seed garden requir drift littl shore like sea evermor ivi cling round door wake find left ahhhh ahhhh drift littl stream seem true real dream wake find left ahhhh ahhhh speed littl faster star ahhhh ahhhh ahhhh,43,6.373250135246297e-05
23026,time quickli pass could talk someday know see smile free man high mountain side laugh talk thing come someway know see shine free men left countri peac mind someth tell doin alright children rosemari long see compani someday hope see smile free man often wonder world gone far astray someway know see shine free men gave love freeli tear eye sad saw need know love last etern let god children live perfect peac peac perfect peac perfect peac peac someway know see shine free man free men yeah free man,90,0.00013339360748189922
23027,word say listen sympathi know make ignor hear everi night listen word seem right mind seem somewher els els tell know lose someth control heart soul want wake want wake want wake want wake word say live fantasi know simpli ignor hear everi night listen time never right life confus tell turn walk away leav way someth control heart soul want wake want wake want wake want wake,68,0.00010078628120854608
23028,spirit christma spirit love still innoc gone laugh cri care world still carri ye believ better world like rest us pray peac earth better life everi beauti day met holi man show way road tranquil last listen would say tale day futur pass said ye believ better world like rest us tri hold hope better life everi day goe dare dream paradis unseen might come true stand swear heart stand ye believ better world world sister free place brother heart everybodi see dream destini day sun live garden love search happi search soul pray strength god ye believ better world like rest us pray peac earth better life everi beauti day everi beauti day,114,0.00016896523614373904
24214,well wake morn look clock way past noon time im late work tell tell done wrong aint noth go right must ive smoke long well go find breakfast aint got food take shower water dont feel good tell ive got opium chimney life choos nightmar made hash dream got devil shoe tell well im smoke put worri shelf dont think nothin tri see tell well blue im singin there lesson learn dont go around smokin unless want get burn tell,80,0.00011857209553946598
24215,crowd room beverley parti rent sit casual fabul friend ask name turn laugh littl later final caught eye even though tri hard hide smile follow downstair talk long long time would call love say know much love best ever long chang phone number mine said movin need littl time kept messag til made mind rain fallin cloud gather sun refus shine promis whisper word forev mind left smokin cigarett left behind would call love say know much love best ever,80,0.00011857209553946598
24216,bird flew wonder wonder wise ought stay sky air could wonder reason point year season life fli away night turn day start think hair soon turn grey one would like wonder reason point year season list fallen star crumbl broken heart come need play mani part one would like wonder reason point year season wind rain shook hand untouch world manag stay sane abl wonder reason point year season bird flew wonder wonder wise ought stay sky air could wonder reason point year season,84,0.00012450070031643927
24217,could done better thing someon shut mouth somebodi clip wing mani wast even talk sweet talk alway last one leav wake fortun knock regret think one kept road road stumbl walk home fight morn light make way day make like thiev night help wonder help wonder help wonder help wonder sometim wake scream life must dream wrong strong one keep roll born gener never made wait look like fool sometim coupl blind men gate help wonder help wonder help wonder help wonder,82,0.00012153639792795263
24218,see pictur us lie bed old memori haunt get stuck insid head get angri wish never get rope corner tri chang everyth get paralyz fear stand wonder forget girl corner run friend ask start wonder get angri feel like cave start cri go tell everyth walk away believ never make forget girl raini afternoon cri bed curs everi detail bout day first met get angri start throw everyth get struck dumb step time hear doorbel ring take comfort know thing forget girl though tri forget girl though tri,88,0.00013042930509341258
24219,drove finger lake water shine side wrestl demon mind seem reach place never leav past dark road behind alway come need never forget thing said hour dark come rais worri head line might stand today road know never cross voic come histori whisper ear wast time time lost alway come need never forget thing said hour dark come rais worri head walk mani room watch brood dark spent youth move round like ghost year go reason die kept us far apart sun come day need alway come need never forget thing said hour dark come rais worri head,98,0.00014525081703584583
24220,curs come swear night mean much treat right like would stop wonder hey slow jane make sens slow slow jane cross fenc feel like remnant someth past find thing move littl fast hope find new way quench thirst hope find new way better worst hey slow jane let prove slow slow jane move sure would one day tri true even hazey way tell move mirror see ride new man look littl like confus hard believ winter come sign leav hey slow jane live lie slow slow jane fli,88,0.00013042930509341258
24221,believ pretti mama better treat right forget tomorrow night believ pretti mama better take pictur want rememb good look girl send letter write postcard think babi make twice hard believ pretti mama better treat right forget tomorrow night well sit sudden watch tree go babi end depot lay cri believ pretti mama better treat right forget tomorrow night,58,8.596476926611284e-05
24222,ye mama ye girl hear call sweet sweet sugar sweet babi go seen littl sugar come home sweet sweet sugar sweet babi long gone seen must wrong sweet sweet sugar sweet see babi act smart cut liver eat heart sweet sweet sugar sweet ye mama ye girl hear call sweet sweet sugar swee,53,7.855401329489621e-05
24223,never felt magic crazi never saw moon knew mean sea never held emot palm hand felt sweet breez top tree brighten northern sky long time wait long blown long time wander peopl known oh would could straighten new mind eye would love money would love head would love winter would love til dead oh would could come blow horn high never felt magic crazi never saw moon knew mean sea never held emot palm hand felt sweet breez top tree brighten northern sky,83,0.00012301854912219595
24224,could sailor could cook real live lover could book could signpost could clock simpl kettl steadi rock could would could one thing first could one thing first could pillar could door could stay besid could stay could statu could friend whole long lifetim could end could true would could one thing first could one thing first could whistl could flute real live giver could boot could signpost could clock simpl kettl steadi rock could even would near could one thing first could one thing first,85,0.00012598285151068262
24225,betti came way said word say thing today fallen leav said heard news time choos way lose believ go see river man go tell plan lilac time tell know way river flow night show summertim betti said pray today sky blow away mayb stay sure thought summer rain call mind lost pain stay go see river man go tell ban feel free tell know way river flow suppos meant oh come go oh come go,75,0.00011116133956824936
24226,saturday sun came earli one morn sky clear blue saturday sun came without warn one knew saturday sun brought peopl face seem much day rememb peopl place realli good way way way saturday sun come see today think stori reason rhyme circl brain think peopl season time return saturday sun turn sunday rain,53,7.855401329489621e-05
24227,pleas bewar stare smile see time away seen win earth seem worth night day hear say look around find ground far wise never grow alway tire charm hire eye never surpris take time fine say prayer peopl live floor see meant name day tri say happen shi learn fli see sun day done see beneath star came stay one raini day autumn free ye pleas bewar stare smile see time away seen win earth seem worth night day hear say open broken cup let goodli sin sunshin ye today open wide hymn hide find renown peopl frown thing say say say farmer fun thing behind sun peopl around head say everyth said movement brain send rain,116,0.00017192953853222568
24228,three hour sundown jeremi fli hope keep sun eye east citi cave search master search slave three hour london jacomo free take woe sea search lifetim tell home search stori never known three hour speak everyon flown want seen three hour need leav three hour wonder three hour fall three hour sundown jeremi fli hope keep sun eye east citi cave search master search slave,65,9.63398276258161e-05
24229,word show may done never heard way find sun tell may know show show come say know way blue seen land live breez understand light among tree tell may know show show tell us today know way blue look time find rhyme tell us find wait gate hope like blind recal known never fall light flown tell may know show show come say know way blue,66,9.782197882005944e-05
24230,go love choos star answer call take one tell love best danc make shine choos choos mine hope take take tell love best,23,3.408947746759647e-05
24231,snow springtim storm sea mist window leaf tree shower garden flower touch bring us sunshin season tell true wrong turn blow away rain blue season turn away wind even dust eye heart full shadow cloud sky everyth wrong know blame noth chang still cold citi tear street face empti meet lover loser fail night treat right season tell true much need turn wheel hide heart steel blue season turn away countri peopl caught rain learn feel fine wander lost noth clear wait sign turn year season tell true wrong turn blow away rain blue season turn away,97,0.0001437686658416025
24232,strang face eye pale sincer underneath know well noth fear dream came young told life spring sprung would seem frail cold night armi emot go fight earth sink grave sail sky crest wave forget cruel world belong sit wait sing song one day see crowd lend hand lift place cloud,50,7.410755971216624e-05
24233,dress strang cloth sand taken far land said say wrong say stay much long cloth sand cover face given mean taken place make way sea someth taken far seem worth color sky see earth paint eye look pane shade glass see stain winter grass return came tri burn chang name silver spoon color light worship moon winter night cloth sand cover face given mean taken place make way sea someth taken far,72,0.00010671488598551939
24234,green eye morn rise afraid lie love father know love broken though word spoken afraid lie love father know love cri never tri afraid lie love father know green eye morn rise afraid lie love father told someday wed day,40,5.928604776973299e-05
24235,know care see pictur keep wall peopl come ball hear call give free ride know count cattl go door keep carpet thick floor hear call give free ride know care see pictur keep wall peopl come ball hear call give free ride,42,6.225035015821963e-05
24236,day dawn beauti day dawn ground night fell air beauti night fell around look see day endless colour way go play game learnt morn rise everywher rise ground see fli everywher see fli around look see sight endless summer night go play game learnt morn,45,6.669680374094961e-05
24237,fame fruit tree unsound never flourish till stock ground men fame never find way till time flown far die day forgotten rememb much updat ruin much outdat style life memori happen long ago theatr full sad long forgotten show seem easi let go till stop wonder never wonder safe womb everlast night find dark give brightest light safe place deep earth know realli worth forgotten rememb much updat ruin much outdat style fame fruit tree unsound never flourish till stock ground men fame never find way till time flown far die day fruit tree fruit tree one know rain air worri stand stare gone fruit tree fruit tree open eye anoth year know gone,114,0.00016896523614373904
24238,happen morn world get crowd look window morn happen even forest weasel teeth bite sharp look even friend knew left behind kept safe secur amongst book record lifetim happen morn world get crowd look window morn hey take littl grow brother hair take littl make sister fair famili part chain take eye shade start take littl find way take littl make stori clear lift feet ground weigh anchor never look round let sing song hazey jane back mind song line convers situat would fine,84,0.00012450070031643927
24239,monday shine know em tuesday rain well day go like southbound train ye funni think never call name come long lone come blue well world old comedi know time cold noth new blue ladi get old caus deal gone better hold come long lone come blue well sun run gone hide ye walk midnight ride good time charli suicid come long lone come blue well monday dri ye tuesday mayb come blue wednesday gonna grab brake caus bottl pill could ever kill pain come long lone come blue come long lone come blue,93,0.0001378400610646292
24240,born love one one love wind long green grass frost broken tree made love magic wonder know lost magic mani mani year ago born use eye dream sun sky float away lifelong song mist melodi fli made love magic born sail away land forev tie old stone grave land never made love magic,53,7.855401329489621e-05
24241,joey first came light seem rise thought came night left eye wish face would return one day remind saturday gain sit citi fog steam everyth blur blur dream leav terrac tea lace rum wait day joey come come dream never tri live memori float sigh togeth sit saturday rain dream joey mari jane,53,7.855401329489621e-05
24242,tramp move end street listen echo hobnail feet futur find think leav behind world hume breakneck pace peopl fli lifelong race futur find think leav behind chanc come chanc lost success gain great cost futur find think leav behind wind sweep goe back tree rain flow move sea futur find think leav behind,53,7.855401329489621e-05
24243,well man live shed spent day head shed rotten let rain said enough drive man insan rain felt bad snow felt simpli sad well girl live nearbi whenev saw could simpli sigh live hous big grand seem like distant land call shed mend said sorri find friend well stori new man ye girl leav hous come shed pleas stop world rain head pleas think sort find shed nicer thought,69,0.00010226843240278941
24244,mayfair strang morn light mayfair strang summer night mayfair strangest afternoon mayfair stretch far full fame lack love could see mayfair moon mayfair strang across park day dark need walk even run mayfair face clean nice beauti cold ice could see mayfair sun mayfair strang everi hour hidden frown mystic power starri height golden throne mayfair strang passer sight wonder eye could pass mayfair call far near even tree wealthi could hear mayfair rain mayfair strang morn light mayfair strang summer night mayfair strangest afternoon mayfair stretch far full fame lack love could see mayfair moon,96,0.00014228651464735917
24245,gold silver autumn soft tender sky ye answer written true love eye autumn leav winter come think move along got leav find anoth got sing heart true song round round burn circl season one two three autumn leav winter spring born wander free gold silver bound heart soon fade die know other milk honey lie,55,8.151831568338286e-05
24246,walk thru forest one cold dreari morn heart sick jealousi memori need could never kill man would harm know lie arm flesh rip torn brambl thorn lost well prepar offer soul greater miseri live know moon conceal april storm bear could find fell clear road recogn far far home smile sure would return lay die stood phaedra meadow well dawn break sky highest heaven weav star fell eye,68,0.00010078628120854608
24247,younger younger never saw truth hang door older see face face older gotta get clean place green greener hill flower grew sun shone still darker deepest sea hand give place strong strong sun thought see day done weaker palest blue oh weak need,43,6.373250135246297e-05
24248,got plan trembl hand knew follow step care hope pull father ran differ land word spoke conquer fear bring glori home world hate sorrow stand way load compromis die time step forward get burn littl bit longer know way say goodby underneath bedroom light rena pleas come tonight look window though take chanc taught play could peopl danc higher call star fall wait patient thousand mile pavement becam destini wait lone lifetim wonder gonna come away hour get stone one day get lucki look someon eye tell alon fall back sight rena pleas come tonight oh know way thing go put caus tri get get know kind hurt easili set right know got reason stay insid noth ever happen left lock wound pride way tire fight rena pleas come tonight rena pleas come tonight,134,0.00019860826002860552
24249,know name feel gonna blame rider wheel know song new know new tell true rider wheel round round go take fast slow must keep show rider wheel rider wheel know name feel gonna blame rider wheel rider wheel,38,5.632174538124634e-05
24250,say sun shine realli want see moon seem clear take road take star take road see take road see take road take star take road see take road see take road see,32,4.742883821578639e-05
24251,deep depth forgotten dream far away long ago seem memori come distant beach pale sand stretch far reach found princess sand trace foam pebbl beneath feet look behind saw one sweet came saw eye heavi toll thousand eye call princess sand stare mind maze move along summer sea dream haze move mouth came sound messag brought never found call princess sand one moment walk night breez face look gone presenc trace went came know ever return help know princess sand sometim summer night come back go back sea follow sandi track look around hope find strang young dream close behind call princess sand,103,0.00015266157300706246
24252,stroll highway gonna get way keep walk hear guitar rock well stroll highway peopl think craze lot laze sunshin day long narcot far strong well stroll highway car stop one think roll think spi gonna shoot go well car car stop one stroll highway gonna get way keep walk hear guitar rock well stroll highway,55,8.151831568338286e-05
24253,know thought mari jane fli goe rain seen journey star know reason smile dream journey mile way sing brightli colur ring make princess sky know happen mind come strang world leav mind behind long lost sigh brightli colour eye tell stori wind know thought mari jane fli goe rain seen journey star,52,7.707186210065289e-05
24254,time told rare rare find troubl cure troubl mind time told ask someday ocean find shore leav way make realli want leav way make love realli want love time told came dawn soul footprint rose thorn tear tell realli way end troubl thing say time tell stay side keep tri til hide leav way make realli want leav way make love realli want love time told rare rare find troubl cure troubl mind time told ask someday ocean find shore,80,0.00011857209553946598
24255,summer gone heat die autumn reach golden crown look behind heard sigh time repli sun went crowd went home left roadsid alon turn speak went time repli time repli call stay hello goodby leav way tree hill noth say would keep dream till anoth day stood thought wonder time repli time goe year year one ask stand answer look sky time repli time repli call stay hello goodby leav way summer gone heat die autumn reach golden crown look behind heard sigh time repli,84,0.00012450070031643927
24256,never tri conceal deni love ruin peril trial promis noth lie stay friend fell spell fell heaven fell back hell beauti forgotten like snow cover crop field wind know merci howl reel tire pretend ye tire pretend still care still care smoke curl like river forgotten land float abandon mysteri conceal like moonlit shadow snow cover field wind know merci howl reel tire pretend ye tire pretend still care still care,71,0.00010523273479127605
24257,bright red sky heat even prison sleep said come garden see old man wheel said dream far thought scar white view said come garden see blind man kneel sail away blue horizon float thought sway said come garden see old man pray wish luck left journey mayb join soon lost grip tip life finger went home worship moon,58,8.596476926611284e-05
24258,today endless highway tonight crook trail tomorrow long time lonesom would mean noth true love wait could hear heart softli pound lie lie bed see reflect water speak sound show pain hear echo footstep rememb sound name true love wait could hear heart softli pound lie lie bed beauti silver sing river beauti sunris sky none noth els touch beauti rememb true love eye true love wait could hear heart softli pound lie could lie bed,76,0.00011264349076249268
24259,day day rise fall night night win lose time time wait awhil year year wait smile call follow show us tow line show way tri make pay gone hard cold gone time old call follow show us tow line call follow show us tow line,45,6.669680374094961e-05
24260,easi fall love know day two never notic lost crowd room cloud find chang better luck empti eye heart cold grey day night long heart sink bound stone old world bag trick whole lot nothin nothin ever fit glori compar one singl tear beauti eye thank decemb cold grey air lake frozen tree bare love proud room cloud,58,8.596476926611284e-05
24261,voic mountain voic sea voic neighborhood voic call tell friend friend tell love end end voic sound ocean wave sound tree sound countri lane say free tell crowd crowd tell tell loud loud sound rain tune hillsid tune full light flute morn chime night know game know score know name name tune voic mountain voic sea voic neighborhood voic call tell friend friend tell love end end voic,68,0.00010078628120854608
24868,origin nena littl toy shop buy bag balloon money got set free break dawn till one one gone back base bug softwar flash messag someth float summer sky red balloon go red balloon float summer sky panic bell red alert someth somewher els war machin spring life open one eager eye focus sky red balloon go decis street minist meet worri worri super scurri call troop hurri wait boy war presid line red balloon go knight air ride super high tech jet fighter everyon super hero everyon captain kirk order identifi clarifi classifi scrambl summer sky red balloon go dream everi one red balloon stand pretti dust citi could find souvenir prove world red balloon think let go,118,0.00017489384092071232
24869,keep scratch scratch ball like feel like caus got crab got crab got crab got littl fucker bite suck blood crab egg bed carpet go store buy a200 shampoo got rid got back wait second itch crack caus got crab got crab got crab got littl fucker bite suck blood caus got crab got crab got crab got littl fucker bite suck blood,63,9.337552523732947e-05
24870,billi cobin lost knew would eventu wonder took fall other ask hell care baggi man baggi cloth face made paper mach lost humor year ago along molar head plant beneath shoulder kill pain integr keep warm sane throw bath water want anyon would want know billi cobin time billi cobin place follow fifteen minut climb billi took seven second leap cannonbal plung deep,63,9.337552523732947e-05
24871,stay home ralli option alcohol live manhattan seen size john bush apart bit smaller glove compart friend new york next round new yorker familiar face drug public place everi week old friend show surpris want friend stay sunris hello max johnni john omar hello sun goodby niagara bar mani time listen blondi clash ramon stroke song mani peopl fit bathroom ryan adam guy fuck crazi pete brian jimmi g next ten line,72,0.00010671488598551939
24872,insan bum got one blame noth chang got evil fight one thing sure outta angst societi bother someth wrong pakistan learn law islam fundament forget rock n roll cigarett drink fact difficult think get laid even get see face insan insan liquor got nothin nothin lose got place call home one thing sure outta angst societi bother someth wrong next stop mongolia get golf fuck bowl ya throw handicap step till spring fact difficult sing day insan,77,0.000114125641956736
24873,okay allow littl hate hatr bad direct injustic turn cheek turn way enemi planet final common hate reason forget differ stand unit front us must expos humili american errorist start one war begun war begun,35,5.187529179851637e-05
24874,got invit anarchi camp twistin fistin bite fight even soundtrack go multi platinum barbecu boca effigi burn may want stay see take care turncoat christiana kinda far away come along danc trip anarchist gotta get manual put oven til cook gonna take ash wassail use spike punch rule anarchi camp reckless abandon random act dumb reward see somebodi take charg expect beat caus everyon one particip one someon ever get know joy anarch destruct system come along us salad day night anarch bu gonna pick indig crusti half dozen nut never come home underwat basket weav got art craft meth amphetamin symposium last coupl day african killer spell bee better get right bowl ice hockey rink cours check allow anarchi camp never inert think know much fun til someon get hurt motto greas rusti vert ramp time make reserv next year anarchi camp,143,0.00021194762077679543
24875,mani word tip tongu never figur speak shout shut knock need brainwash grey matter bath need clutter thrown trash need brainwash caus loon could pleas throw head tub could realli use cerebr scrub wash away know rate frontal lobe expens thrill sexual pervers alway fill mind mix guilt caus bomb dresden kinda bringin need brainwash grey matter bath need clutter thrown trash need brainwash caus loon could pleas throw head tub could realli use cerebr scrub wash away know rate frontal lobe caus psycho babbl brain real live loon mix maniac certifi punt room right next nickleson give thorazin caus want sing tradit song like sing minor technolog make sens could pleas put head tub could realli use cerebr scrub wash away know rate frontal lobe,126,0.00018675105047465893
24876,somebodi hear somebodi listen alon world anyon listen appeas find reason alien take go away go longer realli know gotta die never thought would end bodi swing see vanian sing ever listen cri attent cri never heard one listen noth heard noth heard,43,6.373250135246297e-05
